epoch,train_loss,val_loss,val_acc,val_f1,test_acc,test_f1
1,1.2297169556052,2.293822572133798,0.3271375298500061,0.12324929971988796,,
2,0.6759282825356823,1.4682822874487553,0.5836431384086609,0.3475626436152752,,
3,0.6502165794372559,0.5618315737929929,0.6877323389053345,0.4635121552127162,,
4,0.5874935974509029,0.7791722893271747,0.5501858592033386,0.3813477088948787,,
5,0.542889560683299,1.8513322948966329,0.34200742840766907,0.1394551800890328,,
6,0.5544867616588787,1.0310926927066646,0.5613383054733276,0.36940667859272514,,
7,0.5473441885689557,1.1205317929774856,0.45724907517433167,0.2803166392898333,,
8,0.469450961735289,0.8119393751080595,0.5464683771133423,0.32514072740911837,,
9,0.4675098293918674,2.0125010164253774,0.3345724940299988,0.12919531448943214,,
10,0.45971504510459255,0.8801296763260569,0.5910780429840088,0.4579378342245989,,
11,0.4598646386195037,0.5983654140982929,0.6654275059700012,0.4296825957313245,,
12,0.4203774009720754,0.46084385556359275,0.7286245226860046,0.5168935959647555,,
13,0.3496769868721396,2.18408788801569,0.3717471957206726,0.18046109404709668,,
14,0.4135515851489568,1.8295362848774652,0.5464683771133423,0.3690825350036846,,
15,0.4152471231201948,1.472881254210348,0.553903341293335,0.35791453420454306,,
16,0.3691760493537127,0.5520654956647455,0.6840148568153381,0.4340724860990152,,
17,0.3664671066453901,0.822431527105849,0.6171003580093384,0.45821037646016194,,
18,0.30683217109259914,0.6263538284372663,0.6802973747253418,0.565770045509703,,
19,0.27737444740230754,1.4630062105930428,0.6356877088546753,0.45849742722594955,,
20,0.2711543521638644,0.6708989245297741,0.5724906921386719,0.4182789122649082,,
21,0.2809498446472621,3.9918028537225547,0.35687732696533203,0.17987341872798543,,
22,0.2708343717001252,1.6957488467702193,0.48327136039733887,0.3342625570417407,,
23,0.2904401636224682,2.9157900987504584,0.48327136039733887,0.2707665744845851,,
24,0.2546004774206776,1.6845791517137152,0.5315985083580017,0.44524509361860426,,
25,0.2144595975592985,0.5533928950923083,0.6765798926353455,0.5056217220583389,,
