epoch,train_loss,val_loss,val_acc,val_f1,test_acc,test_f1
1,1.8814569327790858,1.6181988060252817,0.3791821599006653,0.21227422800543794,,
2,1.0815298961380782,1.2746280010748088,0.4684014916419983,0.30149309443822325,,
3,0.9109076433262583,1.3551473475743403,0.45724907517433167,0.3415734989648033,,
4,0.8454384935104241,0.7388553519674393,0.702602207660675,0.4830277310700083,,
5,0.8488152067540056,1.3841334940332461,0.6394051909446716,0.37362450092511446,,
6,0.8016988321886225,0.7798742512344871,0.6765798926353455,0.4343337921678936,,
7,0.8211252527721857,1.0154262552917226,0.6654275059700012,0.4367046320016617,,
8,0.786384054159714,0.8837583353085146,0.6282528042793274,0.46607415932718815,,
9,0.7206348837432215,1.4494720994318284,0.542750895023346,0.3217316121767805,,
10,0.7639696567745532,0.9349897151542862,0.6988847255706787,0.5003890626815748,,
11,0.6907196661173287,0.7215283406711422,0.721189558506012,0.5855248865887164,,
12,0.7195218983343092,0.9484946882857709,0.7063196897506714,0.5376100321455513,,
13,0.7452434675168182,0.8508572445483013,0.6988847255706787,0.5154682460238016,,
14,0.7165367168895269,6.0557501484470295,0.36802974343299866,0.13451086956521738,,
15,0.7115753333447343,1.5783221079071215,0.5873605608940125,0.4128641027453496,,
16,0.6931096810405537,1.2629759161002574,0.5390334725379944,0.4451225740551583,,
17,0.6704035340729406,0.7757568979795094,0.6542750597000122,0.5333163969568592,,
18,0.6331582342163992,0.9325399248130259,0.6022304892539978,0.5152656251239224,,
19,0.6401398434477338,0.8548370883367319,0.7286245226860046,0.5528367737816556,,
20,0.6102417177062923,0.9226236152826188,0.6654275059700012,0.5014343843291211,,
21,0.6108300372705622,0.968482199211546,0.5650557279586792,0.4259468442692922,,
22,0.5827542311054165,0.7229147491401899,0.7546468377113342,0.6533428505489628,,
23,0.5746376019413189,1.1067455994816962,0.6505576372146606,0.5111501102212684,,
24,0.5516401963718867,2.095612821968958,0.43866169452667236,0.25434936967462257,,
25,0.5385348584692357,3.0637695018243614,0.5278810262680054,0.40954953632240376,,
26,0.5243944384283938,3.712621603756589,0.4052044451236725,0.20432972675591418,,
27,0.5715005852408328,1.8621939684378612,0.5910780429840088,0.4132610766274133,,
28,0.5923433020963507,2.7361859069880943,0.37546467781066895,0.1728115603073839,,
29,0.5053752408189288,0.8335495112553848,0.7249070405960083,0.5557944291178271,,
30,0.4819622549970271,1.1488745403112532,0.6059479713439941,0.4734118019994197,,
31,0.427409011428639,0.7522256387653847,0.6951673030853271,0.6181219892535748,,
32,0.41212499040668293,1.3328858294894703,0.721189558506012,0.5358212163185655,,
33,0.445192398661274,0.8320589745798076,0.7434943914413452,0.7046288080449572,,
34,0.3958437553906845,1.5804131385562146,0.5501858592033386,0.3797714344813321,,
35,0.4309975868564541,0.9651139539192157,0.6914498209953308,0.6135811831683554,,
36,0.33484829128798793,0.7333458298644169,0.7620818018913269,0.679147275898374,,
37,0.3748165545827251,0.9265557517571077,0.6914498209953308,0.601974983745534,,
38,0.3195953268115803,1.6734381856528358,0.4944237768650055,0.3744194201349694,,
39,0.2930858251401934,1.4557798826118384,0.5947955250740051,0.4479541523122701,,
40,0.32628945576942575,1.0173977351986343,0.7063196897506714,0.6016933245705115,,
41,0.25712058251186953,1.3007760183075547,0.624535322189331,0.5313133490468545,,
42,0.21644881418195822,0.8324316578283629,0.7397769689559937,0.6685762847694658,,
43,0.1970800812971794,1.3320505654501649,0.6505576372146606,0.5569269964795256,,
44,0.2491622274204836,0.823085252015564,0.7583643198013306,0.6661303155282386,,
45,0.22930032065359213,1.4309361450734193,0.6356877088546753,0.52294978957213,,
46,0.21987544530529088,1.0164515351717356,0.702602207660675,0.6140024689497139,,
47,0.19032781457496903,1.835242117647788,0.631970226764679,0.5685711097620751,,
48,0.1672396528518806,0.7544797971346121,0.7657992243766785,0.6983099430252395,,
49,0.10759408266867622,1.3533638525186418,0.6579925417900085,0.6249512546105527,,
50,0.09645061864186141,1.0434029660703525,0.7434943914413452,0.6622252978949038,,
51,0.13555303342261557,1.0725608188866682,0.7360594868659973,0.6737558487504796,,
52,0.10496227689466234,1.921823069508634,0.6468401551246643,0.5309106532715437,,
53,0.10437595793756388,0.8696943078342424,0.8066914677619934,0.7304034671759858,,
54,0.09044282779223838,0.9452902216007275,0.8066914677619934,0.740070971893165,,
55,0.06193754386346219,0.9735815152802875,0.7657992243766785,0.6966406472178522,,
56,0.06422803550958633,0.9337332122387939,0.7918215394020081,0.701911423736629,,
57,0.0496661836060427,1.1862223015398785,0.7360594868659973,0.6824514473634871,,
58,0.05520490392790002,1.0470411511602011,0.7843866348266602,0.7050236395807641,,
59,0.07232802620126029,1.097047824841893,0.7695167064666748,0.7180670851740882,,
60,0.048513654745736365,0.9973949371217352,0.7918215394020081,0.7244557027766554,,
61,0.03473874009451119,1.0154933091876233,0.7955390214920044,0.7183787671695183,,
62,0.027652898140377916,0.96086755649751,0.810408890247345,0.7507013194432852,,
63,0.03705219997061511,1.0483824648378506,0.7695167064666748,0.7090814149477064,,
64,0.030563149032956462,1.077243948957734,0.7732341885566711,0.7106641650186567,,
65,0.028726792878518672,1.0069403885465573,0.8066914677619934,0.738348658610926,,
66,0.0373296759138673,1.004744017434386,0.810408890247345,0.7320831001459274,,
67,0.024288207292556763,0.9925229981486239,0.8141263723373413,0.758774579381015,,
