epoch,train_loss,val_loss,val_acc,val_f1,test_acc,test_f1
1,1.5921395027031333,16.146571311808874,0.17843866348266602,0.09773409773409773,,
2,0.944988143646111,3.7040927272746997,0.535315990447998,0.30035427287652294,,
3,0.9097157029782311,1.5402940582608644,0.5799256563186646,0.3856829234808365,,
4,0.8170026379116511,2.139549140150219,0.3197025954723358,0.2151239823188471,,
5,0.8378899602566735,1.036960208283038,0.5873605608940125,0.36847746940742604,,
6,0.8175008094916909,0.860500695537014,0.6356877088546753,0.44031106488286537,,
7,0.773121094299575,1.2961917827563658,0.6022304892539978,0.3893090088505174,,
8,0.7498653985686221,2.6805540177015565,0.3791821599006653,0.17953334273227123,,
9,0.6939365944619906,1.0244353881112704,0.6022304892539978,0.4469368190345825,,
10,0.7160778833647906,1.6980542657986892,0.4089219272136688,0.22491043367107608,,
11,0.631325261067536,0.7646672688009127,0.7434943914413452,0.5432492776464408,,
12,0.640827052674051,1.7321883471038706,0.45724907517433167,0.3267429603975305,,
13,0.6320039503655192,2.35408619877131,0.48327136039733887,0.34878766965723484,,
14,0.6001254688885252,1.1707465916761235,0.6542750597000122,0.469126993184926,,
15,0.5565652049193948,0.9951224442308277,0.6059479713439941,0.45230586407056994,,
16,0.49302284596330026,1.5003387936872177,0.6505576372146606,0.449388440860215,,
17,0.5244069948034772,0.9374697008983797,0.6765798926353455,0.5295069241600904,,
18,0.49725845506635763,1.1615392452722146,0.6096653938293457,0.4591724758085053,,
19,0.515517463118343,1.378925023912054,0.5130111575126648,0.39721785232072737,,
20,0.48360841557130974,2.0493975660614807,0.4944237768650055,0.34619492498183124,,
21,0.5116503642777265,1.5547668497358555,0.6394051909446716,0.43873903102449885,,
22,0.46548818481170523,1.0122008897558021,0.6579925417900085,0.48275259223535083,,
23,0.42380890351230815,1.1931047253449167,0.6394051909446716,0.5122696317069718,,
24,0.4728797007415254,1.2973652141909617,0.6691449880599976,0.5526050373281287,,
25,0.42166507698721806,0.7443221486190881,0.6802973747253418,0.5858602408354645,,
