epoch,train_loss,val_loss,val_acc,val_f1,test_acc,test_f1
1,1.6106643232248596,6.549283580709124,0.35687732696533203,0.1611395510051725,,
2,0.9816986736604723,2.1919912879794947,0.5018587112426758,0.3201643035064189,,
3,0.9045016361495196,1.5326453256784318,0.5055761933326721,0.37066470933646506,,
4,0.8325170712955927,1.505092302884311,0.5687732100486755,0.37396326128880575,,
5,0.781531638008053,0.8360335924368365,0.6951673030853271,0.5238486619834911,,
6,0.7475485306675151,1.5575151483365595,0.542750895023346,0.3921127010514833,,
7,0.7673377334061315,3.3010117839260174,0.43866169452667236,0.25152852951360416,,
8,0.7313916976169005,0.9103725554774685,0.6394051909446716,0.5031879381412361,,
9,0.7051065453028275,1.2887375549756017,0.5204460620880127,0.4055578776553894,,
10,0.7404767487008693,1.258507932428977,0.5501858592033386,0.36962019065423857,,
11,0.6816481947898865,0.7555285612446668,0.702602207660675,0.5167892129697844,,
12,0.6398002747762002,1.041418580317586,0.5985130071640015,0.45436008020277685,,
13,0.6421707302837049,1.3075180000532072,0.49814125895500183,0.4220993771212795,,
14,0.6416026323528613,2.4787697778758506,0.524163544178009,0.33191314857981524,,
15,0.6281155256901757,0.7999651112964162,0.6877323389053345,0.5203439660757183,,
16,0.5696951676223238,1.6056127565944063,0.4349442422389984,0.2965927162849873,,
17,0.5773349798331826,2.1707753169049115,0.3903345763683319,0.21131476948184413,,
18,0.6028612700559325,0.9886612453425241,0.6022304892539978,0.5119101191679609,,
19,0.596956314676899,1.1506837748240362,0.6171003580093384,0.4944597348279637,,
20,0.5651545898389008,1.1029211163077657,0.5985130071640015,0.44184065608627154,,
21,0.5270314560098163,2.0100216342614043,0.49814125895500183,0.41831022085259373,,
22,0.5316814315521111,1.0796969801076726,0.5985130071640015,0.5322286791798987,,
23,0.5674058764667834,1.3016792930191778,0.631970226764679,0.48895217892310916,,
24,0.49510896458464154,1.0655755682062482,0.624535322189331,0.4742130102661412,,
25,0.49376997553696067,1.0095442165672557,0.6579925417900085,0.5365567256513041,,
