epoch,train_loss,val_loss,val_acc,val_f1,test_acc,test_f1
1,0.7125546866554325,19.480459220347353,0.48327136039733887,0.6516290726817042,,
2,0.4389115688154253,2.858748640109037,0.5724906921386719,0.6933333333333334,,
3,0.4059242560701855,0.44837200065527705,0.8029739856719971,0.792156862745098,,
4,0.3729535629183559,0.7623894050661959,0.6691449880599976,0.5136612021857924,,
5,0.33319721383563544,1.9909738506083152,0.5167286396026611,0.0,,
6,0.32086464308075985,1.9032940938904341,0.613382875919342,0.7111111111111111,,
7,0.2958672046661377,2.1170934241500485,0.5167286396026611,0.0,,
8,0.31402701240474895,0.40818552346034565,0.8289963006973267,0.8217054263565892,,
9,0.29707754618030485,2.1487978705686266,0.5204460620880127,0.015267175572519085,,
10,0.28021978321721996,1.1598587213395697,0.6022304892539978,0.3184713375796179,,
11,0.2879902328980171,1.03521954041099,0.7137546539306641,0.7687687687687688,,
12,0.24332659375869622,0.44244490694046906,0.8550185561180115,0.863157894736842,,
13,0.22635061483261948,2.8166141978648516,0.5204460620880127,0.015267175572519085,,
14,0.20564678917496892,0.7594285459988179,0.7657992243766785,0.7961165048543689,,
15,0.20349560071856287,0.45644740001419665,0.8401486873626709,0.8352490421455939,,
16,0.164997137451576,0.5754201608713453,0.8252788186073303,0.8417508417508418,,
17,0.11445631617206638,0.5348260288012515,0.8587360382080078,0.8671328671328672,,
18,0.08911637166294001,0.7306184976960647,0.810408890247345,0.775330396475771,,
19,0.10243473132535563,0.7758781071475337,0.810408890247345,0.8316831683168316,,
20,0.09268913165492526,1.8391129891128455,0.7174721360206604,0.7682926829268293,,
21,0.14240264753668996,1.4948303823577427,0.6988847255706787,0.5846153846153845,,
22,0.11764476827140581,2.782628752485084,0.5390334725379944,0.1388888888888889,,
23,0.12090078551890486,1.0136757251498425,0.7063196897506714,0.598984771573604,,
24,0.06925681353373042,0.8191047774309286,0.7955390214920044,0.8172757475083057,,
25,0.07806713992761354,0.8241230502004517,0.7881040573120117,0.748898678414097,,
26,0.11769204902446877,0.4847155477034558,0.8624535202980042,0.8654545454545454,,
27,0.0866390254537938,0.5337183459429936,0.8698884844779968,0.8717948717948718,,
28,0.05929499283685523,2.0058385926994693,0.6468401551246643,0.4571428571428572,,
29,0.024076658474691842,0.5598468226571065,0.8847583532333374,0.8880866425992779,,
30,0.019479970558214994,0.5975591355318474,0.8661710023880005,0.8714285714285714,,
31,0.01835690397706072,0.686443905792715,0.8550185561180115,0.863157894736842,,
32,0.007120865136700667,0.7320060883423652,0.8550185561180115,0.8650519031141868,,
33,0.00523991977117198,0.5823601960692707,0.8847583532333374,0.8793774319066148,,
34,0.009411214757118752,0.5644427935651687,0.8921933174133301,0.8897338403041826,,
35,0.026314826200763555,0.900970749695505,0.7918215394020081,0.7543859649122807,,
36,0.017222921521860664,1.018984219620219,0.8066914677619934,0.8266666666666667,,
37,0.03245178438028542,0.7196543198979034,0.8289963006973267,0.8050847457627118,,
38,0.012190110886753616,0.6568338506505392,0.8847583532333374,0.8838951310861423,,
39,0.01604178440520319,0.711868346568377,0.8959107995033264,0.8985507246376813,,
40,0.0095995249921235,1.6428242412198433,0.7249070405960083,0.6262626262626263,,
41,0.01565582654636227,1.0202786368222692,0.8289963006973267,0.8456375838926173,,
42,0.00898968620951903,0.6606944617728762,0.8847583532333374,0.8784313725490197,,
43,0.007030347533823954,0.6749245734906107,0.8587360382080078,0.8442622950819673,,
